count,infant_behavior,age,adult_demo
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,TP,older,MO
1,TP,older,TP
0,TP,older,TP
0,TP,older,MO
1,TP,older,TP
1,TP,older,MO
1,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
2,TP,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,MO
6,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,TP,older,MO
1,TP,older,MO
0,TP,older,MO
2,TP,older,TP
0,TP,older,TP
2,TP,older,MO
2,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
1,TP,older,MO
2,MO,older,TP
0,MO,older,TP
0,MO,older,TP
2,MO,older,TP
1,MO,older,TP
1,MO,older,TP
1,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,TP,older,MO
0,TP,older,TP
11,TP,older,TP
1,TP,older,TP
8,TP,older,TP
8,TP,older,MO
9,TP,older,TP
9,TP,older,MO
2,TP,older,TP
4,TP,older,TP
5,TP,older,TP
0,MO,older,MO
2,MO,older,TP
1,MO,older,TP
0,MO,older,TP
1,MO,older,TP
5,MO,older,MO
2,MO,older,TP
0,MO,older,TP
1,MO,older,TP
4,MO,older,TP
0,MO,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,MO
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,TP,older,MO
0,TP,older,TP
3,TP,older,TP
0,TP,older,MO
1,TP,older,MO
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,TP,older,MO
6,TP,older,MO
2,TP,older,MO
6,TP,older,TP
5,TP,older,TP
1,TP,older,MO
1.32,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
1,MO,older,MO
2,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
5,TP,older,MO
2,TP,older,TP
6,TP,older,MO
7,TP,older,MO
4,TP,older,MO
3,TP,older,TP
0,TP,older,TP
5,TP,older,TP
2,TP,older,MO
1,TP,older,MO
1,TP,older,MO
1,MO,older,MO
3,MO,older,TP
0,MO,older,TP
1,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
2,TP,older,MO
5,TP,older,MO
0,TP,older,MO
0,TP,older,TP
3,TP,older,TP
2,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
1,TP,older,TP
1,TP,older,TP
0,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
1,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
9,TP,older,TP
3,TP,older,TP
2,TP,older,TP
2,TP,older,TP
4,TP,older,MO
2,TP,older,TP
6,TP,older,MO
8,TP,older,TP
9,TP,older,MO
3,TP,older,MO
4,TP,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
14,TP,older,MO
10,TP,older,TP
3,TP,older,TP
3,TP,older,MO
6,TP,older,TP
11,TP,older,MO
5,TP,older,TP
0,TP,older,TP
0,TP,older,TP
1,TP,older,TP
1,TP,older,MO
2,MO,older,MO
2,MO,older,TP
1,MO,older,TP
1,MO,older,MO
1,MO,older,TP
3,MO,older,TP
3,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,TP,older,TP
0,TP,older,MO
1,TP,older,MO
3,TP,older,MO
1,TP,older,MO
3,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
4,TP,older,MO
0,TP,older,TP
5,MO,older,TP
5,MO,older,TP
2,MO,older,TP
7,MO,older,MO
5,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
5,MO,older,MO
5,TP,older,TP
9,TP,older,TP
0,TP,older,TP
3,TP,older,TP
6,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
3,TP,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
3,TP,older,MO
2,TP,older,MO
0,TP,older,MO
5,TP,older,TP
0,TP,older,TP
0,TP,older,MO
1,TP,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
3,MO,older,TP
0,MO,older,MO
2,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
2,TP,older,TP
1,TP,older,MO
1,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
1,TP,older,MO
1,TP,older,TP
3,TP,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,TP,older,TP
0,TP,older,TP
2,TP,older,MO
6,TP,older,TP
3,TP,older,MO
1,TP,older,TP
4,TP,older,MO
2,TP,older,MO
1,TP,older,TP
0,TP,older,MO
1,TP,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
16,TP,older,MO
14,TP,older,MO
8,TP,older,TP
5,TP,older,TP
12,TP,older,MO
11,TP,older,MO
3,TP,older,MO
6,TP,older,TP
4,TP,older,MO
0,TP,older,MO
2,TP,older,MO
1,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
5,MO,older,TP
1,MO,older,TP
0,MO,older,MO
4,MO,older,TP
0,MO,older,TP
1,MO,older,TP
14,TP,older,TP
13,TP,older,MO
5,TP,older,MO
2,TP,older,MO
18,TP,older,TP
11,TP,older,MO
19,TP,older,TP
18,TP,older,MO
9,TP,older,TP
14,TP,older,MO
13,TP,older,MO
6,MO,older,MO
3,MO,older,TP
1,MO,older,TP
0,MO,older,TP
5,MO,older,TP
2,MO,older,MO
0,MO,older,MO
1,MO,older,MO
3,MO,older,MO
1,MO,older,MO
0,MO,older,TP
8,TP,older,TP
4,TP,older,TP
9,TP,older,MO
6,TP,older,MO
3,TP,older,TP
5,TP,older,MO
2,TP,older,MO
4,TP,older,MO
2,TP,older,MO
2,TP,older,TP
1,TP,older,MO
6,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
3,MO,older,TP
3,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
3,MO,older,MO
4,TP,older,TP
1,TP,older,TP
7,TP,older,TP
2,TP,older,MO
3,TP,older,TP
5,TP,older,TP
3,TP,older,TP
2,TP,older,TP
4,TP,older,MO
3,TP,older,TP
1,TP,older,TP
2,MO,older,TP
3,MO,older,MO
1,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
2,MO,older,TP
2,MO,older,TP
0,MO,older,TP
1,MO,older,MO
1,MO,older,TP
10,TP,older,MO
1,TP,older,MO
0,TP,older,TP
1,TP,older,TP
3,TP,older,MO
0,TP,older,MO
1,TP,older,TP
0,TP,older,MO
0,TP,older,MO
3,TP,older,MO
2,TP,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,MO
1,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,TP
3,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
2,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
3,TP,older,TP
0,TP,older,MO
1,TP,older,TP
3,TP,older,MO
0,TP,older,TP
2,TP,older,MO
3,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
2,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
10,TP,older,TP
7,TP,older,MO
4,TP,older,MO
2,TP,older,TP
8,TP,older,TP
1,TP,older,MO
2,TP,older,TP
7,TP,older,TP
1,TP,older,MO
5,TP,older,MO
9,TP,older,MO
3,MO,older,TP
3,MO,older,TP
0,MO,older,MO
0,MO,older,TP
3,MO,older,MO
2,MO,older,TP
2,MO,older,TP
1,MO,older,MO
8,MO,older,TP
1,MO,older,TP
4,MO,older,MO
0,TP,older,MO
6,TP,older,MO
1,TP,older,MO
5,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,MO,older,TP
0,MO,older,TP
2,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,TP,older,MO
0,TP,older,MO
1,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
6,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
2,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
4,TP,older,MO
0,TP,older,TP
3,TP,older,TP
1,TP,older,MO
1,TP,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
3,MO,older,MO
0,MO,older,MO
1,MO,older,TP
1,MO,older,MO
10,TP,older,MO
6,TP,older,MO
2,TP,older,TP
0,TP,older,TP
4,TP,older,MO
1,TP,older,MO
2,TP,older,MO
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
3,TP,older,TP
0,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
3,MO,older,MO
2,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
4,TP,older,TP
3,TP,older,TP
7,TP,older,TP
3,TP,older,MO
1,TP,older,TP
2,TP,older,MO
5,TP,older,MO
6,TP,older,TP
8,TP,older,TP
3,TP,older,TP
13,TP,older,MO
0,MO,older,TP
1,MO,older,TP
2,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
1,MO,older,MO
1,MO,older,MO
3,MO,older,TP
0,MO,older,TP
0,MO,older,TP
2,TP,older,MO
1,TP,older,MO
3,TP,older,MO
3,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
1,TP,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,TP
2,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
3,TP,older,MO
0,TP,older,MO
1,TP,older,TP
1,TP,older,MO
2,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
4,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
1,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
1,TP,older,MO
5,TP,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
17,TP,older,MO
1,TP,older,TP
1,TP,older,MO
1,TP,older,TP
2,TP,older,TP
1,TP,older,MO
1,TP,older,MO
0,TP,older,TP
6,TP,older,MO
5,TP,older,TP
4,TP,older,MO
2,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
1,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
2,TP,older,TP
1,TP,older,TP
0,TP,older,MO
2,TP,older,MO
1,TP,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
1,MO,older,MO
3,MO,older,MO
0,MO,older,MO
2,MO,older,TP
1,MO,older,TP
0,MO,older,TP
2,MO,older,MO
0,MO,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
8,TP,older,MO
4,TP,older,MO
1,TP,older,TP
2,TP,older,TP
0,TP,older,TP
1,TP,older,TP
0,TP,older,MO
2,TP,older,MO
5,TP,older,MO
9,TP,older,MO
0,MO,older,MO
2,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
1,MO,older,MO
0,TP,older,TP
2,TP,older,MO
2,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
2,TP,older,MO
1,TP,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
5,TP,older,TP
2,TP,older,MO
0,TP,older,TP
1,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
3,TP,older,TP
1,TP,older,TP
1,TP,older,MO
3,MO,older,TP
0,MO,older,MO
1,MO,older,MO
0,MO,older,MO
2,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
3,TP,older,TP
0,TP,older,TP
2,TP,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
2,MO,older,MO
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
3,TP,older,TP
0,TP,older,TP
0,TP,older,MO
2,TP,older,TP
0,TP,older,TP
4,TP,older,TP
4,TP,older,TP
1,TP,older,MO
2,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,MO
4,MO,older,TP
3,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
1,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
2,TP,older,MO
1,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
1,TP,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,TP,older,MO
2,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
2,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
5,MO,older,TP
4,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
3,TP,older,TP
4,TP,older,MO
3,TP,older,TP
4,TP,older,TP
13,TP,older,TP
3,TP,older,MO
5,TP,older,TP
1,TP,older,TP
4,TP,older,TP
6,TP,older,TP
1,TP,older,MO
7,MO,older,MO
10,MO,older,MO
1,MO,older,TP
1,MO,older,TP
4,MO,older,MO
4,MO,older,TP
2,MO,older,TP
3,MO,older,MO
0,MO,older,MO
4,MO,older,TP
0,MO,older,TP
2.64,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
2,TP,older,TP
1,TP,older,TP
3,TP,older,TP
0,TP,older,TP
2,TP,older,TP
1,TP,older,TP
2,TP,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
2,MO,older,MO
1,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
1,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,TP,older,MO
1,TP,older,TP
0,TP,older,TP
1,TP,older,TP
9,TP,older,MO
4,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
11,TP,older,TP
17,TP,older,TP
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
4,TP,older,TP
6,TP,older,MO
4,TP,older,TP
0,TP,older,TP
4,TP,older,TP
8,TP,older,MO
3,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
3,MO,older,TP
1,MO,older,TP
0,MO,older,TP
1,MO,older,TP
1,MO,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
3,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
12,TP,older,MO
2,TP,older,MO
1,TP,older,TP
0,TP,older,MO
6,TP,older,TP
2,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,MO
4,TP,older,MO
3,TP,older,MO
4,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
2,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,TP,older,MO
0,TP,older,TP
5,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
3,TP,older,MO
1,TP,older,MO
3,TP,older,TP
1,TP,older,TP
8,TP,older,TP
8,TP,older,MO
7,TP,older,MO
1,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
3,MO,older,MO
2,MO,older,TP
0,MO,older,MO
2,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
3,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
5,TP,older,TP
0,TP,older,TP
0,TP,older,MO
1,TP,older,MO
1,TP,older,TP
0,TP,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
2,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,TP,older,TP
1,TP,older,MO
1,TP,older,TP
3,TP,older,MO
1,TP,older,MO
1,TP,older,MO
0,TP,older,MO
2,TP,older,TP
1,TP,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
1,MO,older,TP
2,TP,older,TP
0,TP,older,TP
1,TP,older,TP
1,TP,older,MO
0,TP,older,MO
1,TP,older,MO
2,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
2,MO,older,TP
1,MO,older,MO
1,MO,older,MO
1,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
2,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
2,TP,older,MO
2,TP,older,TP
1,TP,older,TP
1,TP,older,TP
0,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
2,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,TP,older,TP
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
1,TP,older,TP
1,TP,older,TP
2,TP,older,MO
2,TP,older,TP
0,TP,older,MO
0,TP,older,TP
1,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
5,TP,older,MO
5,TP,older,MO
2,TP,older,MO
3,TP,older,MO
5,TP,older,MO
6,TP,older,MO
2,TP,older,TP
0,TP,older,MO
2,TP,older,MO
2,TP,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
4,TP,older,MO
0,TP,older,TP
4,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
3,MO,older,MO
0,MO,older,MO
2,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
2,TP,older,TP
1,TP,older,MO
0,TP,older,TP
0,TP,older,TP
1,TP,older,TP
0,TP,older,MO
0,TP,older,TP
1,TP,older,TP
0,TP,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
4,MO,older,MO
2,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
6,TP,older,MO
3,TP,older,MO
2,TP,older,TP
0,TP,older,MO
4,TP,older,TP
4,TP,older,TP
0,TP,older,TP
1,TP,older,TP
1,TP,older,TP
10,TP,older,MO
0,TP,older,TP
1,MO,older,TP
1,MO,older,TP
1,MO,older,TP
1,MO,older,TP
6,MO,older,TP
1,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
1,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
2,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,TP,older,MO
2,TP,older,TP
3,TP,older,TP
2,TP,older,TP
0,TP,older,TP
2,TP,older,MO
1,TP,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,TP,older,TP
1,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
